date,price,bid,ask,bidSize,askSize
2022-06-18 11:20:27.661469221,1007.7,1007.7,1007.8,45.894,9.537
2022-06-18 11:20:27.758335829,1007.7,1007.7,1007.8,47.083,9.537
2022-06-18 11:20:27.942097187,1007.7,1007.7,1007.8,47.083,10.037
2022-06-18 11:20:27.964661837,1007.7,1007.7,1007.8,47.109,10.037
2022-06-18 11:20:27.989993334,1007.7,1007.7,1007.8,47.109,22.886
2022-06-18 11:20:28.369514227,1007.7,1007.7,1007.8,52.269,22.886
2022-06-18 11:20:28.391927242,1007.7,1007.7,1007.8,52.269,10.037
2022-06-18 11:20:28.531484604,1008.0,1007.7,1008.0,52.269,28.46
2022-06-18 11:20:28.570932388,1008.0,1007.7,1007.8,47.246,0.5
2022-06-18 11:20:28.622049093,1008.0,1007.7,1007.8,47.246,13.349
2022-06-18 11:20:28.648553610,1008.0,1007.7,1007.8,47.247,0.5
2022-06-18 11:20:28.698447704,1008.0,1007.7,1007.8,54.447,0.5
2022-06-18 11:20:28.720541716,1008.0,1007.7,1007.8,67.029,0.5
2022-06-18 11:20:28.796971083,1008.0,1007.7,1007.8,73.099,0.5
2022-06-18 11:20:28.871649265,1008.0,1007.7,1007.8,83.491,9.537
2022-06-18 11:20:28.896378517,1008.0,1007.7,1007.8,83.491,0.5
2022-06-18 11:20:28.969700098,1008.0,1007.7,1007.8,73.099,10.731
2022-06-18 11:20:29.049791574,1008.0,1007.7,1007.8,73.109,19.768
2022-06-18 11:20:29.071781397,1008.0,1007.7,1007.8,73.109,20.268
2022-06-18 11:20:29.121671438,1008.0,1007.7,1007.8,73.099,20.268
2022-06-18 11:20:29.248191118,1008.0,1007.7,1007.8,73.1,20.268
2022-06-18 11:20:29.310083628,1008.0,1007.7,1007.8,73.109,20.268
2022-06-18 11:20:29.325934649,1008.0,1007.7,1007.8,71.92,20.268
2022-06-18 11:20:29.408535719,1008.0,1007.7,1007.8,74.99,20.268
2022-06-18 11:20:29.525163889,1008.0,1007.7,1007.8,74.99,10.037
2022-06-18 11:20:29.576251984,1007.8,1007.7,1007.8,74.99,0.5
2022-06-18 11:20:29.651239872,1007.8,1007.7,1007.8,74.99,1.0
2022-06-18 11:20:29.732757092,1007.8,1007.7,1007.8,74.99,11.217
2022-06-18 11:20:29.757030964,1007.8,1007.7,1007.8,81.99,11.217
2022-06-18 11:20:29.886366129,1007.8,1007.7,1008.0,74.964,2.2
2022-06-18 11:20:29.914880991,1007.8,1007.7,1008.0,74.964,4.293
2022-06-18 11:20:29.941032410,1007.8,1007.7,1008.0,94.81,4.293
2022-06-18 11:20:29.965844154,1007.8,1007.7,1007.8,94.863,9.521
2022-06-18 11:20:30.091561556,1007.8,1007.7,1007.8,103.374,9.521
2022-06-18 11:20:30.114998579,1007.8,1007.7,1007.8,101.728,9.521
2022-06-18 11:20:30.140010595,1007.8,1007.7,1007.8,101.728,22.37
2022-06-18 11:20:30.239333868,1007.8,1007.7,1007.8,101.728,9.521
2022-06-18 11:20:30.264490128,1007.8,1007.7,1007.8,87.147,9.521
2022-06-18 11:20:30.314254284,1007.8,1007.7,1007.8,87.147,9.698
2022-06-18 11:20:30.344668627,1007.8,1007.7,1007.8,88.793,9.698
2022-06-18 11:20:30.393526793,1007.8,1007.7,1007.8,88.793,10.198
2022-06-18 11:20:30.439875603,1007.8,1007.7,1007.8,85.723,23.047
2022-06-18 11:20:30.489142179,1007.8,1007.7,1007.8,93.441,23.047
2022-06-18 11:20:30.539048672,1007.8,1007.7,1007.8,93.441,10.198
2022-06-18 11:20:30.691986322,1007.8,1007.7,1007.8,93.441,10.698
2022-06-18 11:20:30.789695740,1007.8,1007.7,1007.8,93.441,23.547
2022-06-18 11:20:30.813237190,1007.8,1007.7,1007.8,93.441,10.698
2022-06-18 11:20:30.841132641,1007.8,1007.7,1007.8,88.794,10.698
2022-06-18 11:20:30.864203930,1007.8,1007.7,1007.8,67.031,10.698
2022-06-18 11:20:30.892277002,1007.8,1007.7,1007.8,67.031,13.691
2022-06-18 11:20:30.942690849,1007.8,1007.7,1007.8,76.975,13.691
2022-06-18 11:20:31.164760351,1007.8,1007.7,1007.8,84.953,13.691
2022-06-18 11:20:31.192959547,1007.7,1007.7,1007.8,80.973,13.691
2022-06-18 11:20:31.242723465,1007.7,1007.7,1007.8,77.006,8.691
2022-06-18 11:20:31.264452456,1007.7,1007.7,1007.8,77.014,8.691
2022-06-18 11:20:31.289747477,1007.7,1007.7,1007.8,77.013,8.691
2022-06-18 11:20:31.347304344,1007.7,1007.7,1007.8,77.013,8.514
2022-06-18 11:20:31.445006371,1007.7,1007.7,1007.8,77.013,9.779
2022-06-18 11:20:31.719516516,1007.7,1007.7,1007.8,77.013,10.279
2022-06-18 11:20:31.768635273,1007.7,1007.7,1007.8,75.367,10.279
2022-06-18 11:20:31.869070053,1007.7,1007.7,1007.8,72.296,10.279
2022-06-18 11:20:31.933474779,1008.2,1007.7,1008.2,62.352,51.477
2022-06-18 11:20:31.982639551,1008.2,1007.7,1007.8,25.734,12.849
2022-06-18 11:20:32.011371374,1008.2,1007.7,1007.8,25.734,22.37
2022-06-18 11:20:32.035644770,1008.2,1007.7,1007.8,25.734,37.864
2022-06-18 11:20:32.060421228,1007.7,1007.7,1007.8,22.441,15.864
2022-06-18 11:20:32.091444969,1007.7,1007.7,1007.8,37.876,13.515
2022-06-18 11:20:32.114321470,1007.7,1007.7,1007.8,39.522,17.509
2022-06-18 11:20:32.138450146,1007.7,1007.7,1007.8,39.523,17.509
2022-06-18 11:20:32.285913706,1007.7,1007.7,1007.8,37.877,9.521
2022-06-18 11:20:32.318422794,1007.7,1007.7,1007.8,28.762,9.521
2022-06-18 11:20:32.342237711,1007.7,1007.7,1007.8,18.617,9.521
2022-06-18 11:20:32.367160320,1007.7,1007.7,1007.8,12.297,22.37
2022-06-18 11:20:32.494297743,1007.7,1007.7,1007.8,8.791,22.37
2022-06-18 11:20:32.516677618,1007.7,1007.7,1007.8,10.437,22.37
2022-06-18 11:20:32.568696022,1007.7,1007.7,1007.8,14.427,22.37
2022-06-18 11:20:32.622439623,1007.7,1007.7,1007.8,23.542,22.37
2022-06-18 11:20:32.644593716,1007.8,1007.7,1007.8,23.542,5.551
2022-06-18 11:20:32.772594452,1007.8,1007.7,1007.8,33.329,5.551
2022-06-18 11:20:32.799533129,1007.8,1007.7,1007.8,33.329,4.615
2022-06-18 11:20:32.830338955,1007.8,1007.7,1007.8,33.329,5.115
2022-06-18 11:20:32.853987217,1007.8,1007.7,1007.8,38.429,5.115
2022-06-18 11:20:32.878685951,1007.8,1007.7,1007.8,56.282,5.115
2022-06-18 11:20:32.953375340,1007.8,1007.7,1007.8,56.282,14.152
2022-06-18 11:20:33.130633831,1007.8,1007.7,1007.8,56.282,5.115
2022-06-18 11:20:33.521777630,1007.8,1007.7,1007.8,56.282,9.08
2022-06-18 11:20:33.570801258,1007.8,1007.7,1007.8,56.292,9.08
2022-06-18 11:20:33.723625898,1007.7,1007.7,1007.8,52.312,9.08
2022-06-18 11:20:33.774485350,1007.7,1007.7,1007.8,48.327,9.08
2022-06-18 11:20:34.103408098,1007.7,1007.7,1007.8,44.337,9.58
2022-06-18 11:20:34.175296783,1007.7,1007.7,1007.8,48.329,9.58
2022-06-18 11:20:34.252183199,1007.7,1007.7,1007.8,55.529,9.58
2022-06-18 11:20:34.321209669,1007.7,1007.7,1007.8,65.471,9.58
2022-06-18 11:20:34.445697308,1007.7,1007.7,1007.8,65.471,4.965
2022-06-18 11:20:34.496162891,1007.7,1007.7,1007.8,72.621,4.965
2022-06-18 11:20:34.525351763,1007.8,1007.7,1008.0,79.721,19.846
2022-06-18 11:20:34.580404758,1007.8,1007.9,1008.0,8.848,19.846
2022-06-18 11:20:34.605666876,1007.8,1007.9,1008.0,38.244,19.846
2022-06-18 11:20:34.636227131,1007.8,1007.9,1008.0,42.585,19.846
2022-06-18 11:20:34.660640717,1007.8,1007.9,1008.0,44.231,20.046
2022-06-18 11:20:34.698889017,1007.8,1007.9,1008.1,55.0,8.12
2022-06-18 11:20:34.732358217,1007.8,1007.9,1008.1,86.2,8.12
2022-06-18 11:20:34.763464928,1007.8,1008.0,1008.1,1.617,8.12
2022-06-18 11:20:34.797628641,1007.8,1008.0,1008.1,52.136,8.12
2022-06-18 11:20:34.830137968,1007.8,1008.0,1008.2,75.205,5.159
2022-06-18 11:20:34.861038446,1007.8,1008.0,1008.2,64.436,11.009
2022-06-18 11:20:34.894252062,1007.8,1008.1,1008.2,9.521,5.159
2022-06-18 11:20:34.917686701,1007.8,1008.1,1008.2,31.75,5.159
2022-06-18 11:20:34.941070557,1007.8,1008.1,1008.2,40.865,5.159
2022-06-18 11:20:34.964510679,1007.8,1008.1,1008.2,20.981,5.159
2022-06-18 11:20:34.989750624,1007.8,1008.1,1008.2,22.981,14.196
2022-06-18 11:20:35.116082668,1007.8,1008.1,1008.2,22.981,5.159
2022-06-18 11:20:35.142821550,1007.8,1008.1,1008.2,44.511,5.159
2022-06-18 11:20:35.696746826,1008.2,1008.1,1008.2,22.575,12.634
2022-06-18 11:20:35.744115114,1008.2,1008.1,1008.2,13.46,12.634
2022-06-18 11:20:35.765641212,1008.2,1008.1,1008.2,13.46,27.31
2022-06-18 11:20:35.791762829,1008.1,1008.1,1008.2,12.945,33.209
2022-06-18 11:20:35.820727348,1008.1,1008.1,1008.2,12.945,33.409
2022-06-18 11:20:35.894786596,1008.1,1008.1,1008.2,7.384,33.409
2022-06-18 11:20:35.920654774,1008.1,1008.1,1008.2,2.0,35.393
2022-06-18 11:20:35.981263399,1008.1,1008.1,1008.2,2.0,37.51
2022-06-18 11:20:36.025717020,1008.1,1008.1,1008.2,2.0,37.566
2022-06-18 11:20:36.147196054,1008.1,1008.1,1008.2,2.0,36.853
2022-06-18 11:20:36.256388664,1008.1,1008.1,1008.2,2.0,43.563
2022-06-18 11:20:36.278326750,1008.1,1008.1,1008.2,2.0,44.058
2022-06-18 11:20:36.322011232,1008.1,1008.1,1008.2,12.761,44.058
2022-06-18 11:20:36.349242210,1008.1,1008.1,1008.2,12.761,39.458
2022-06-18 11:20:36.371693611,1008.1,1008.1,1008.2,12.761,30.343
2022-06-18 11:20:36.396265984,1008.1,1008.1,1008.2,18.322,28.359
2022-06-18 11:20:36.470002890,1008.1,1008.1,1008.2,18.322,28.388
2022-06-18 11:20:36.495988846,1008.1,1008.1,1008.2,18.322,22.827
2022-06-18 11:20:36.546523094,1008.2,1008.1,1008.2,18.322,15.764
2022-06-18 11:20:36.576133490,1008.2,1008.1,1008.2,18.322,9.865
2022-06-18 11:20:36.602141380,1008.2,1008.1,1008.2,18.33,9.865
2022-06-18 11:20:36.630595922,1008.2,1008.1,1008.2,29.099,9.865
2022-06-18 11:20:36.651767969,1008.2,1008.1,1008.2,29.199,5.007
2022-06-18 11:20:36.679218292,1008.2,1008.1,1008.2,18.43,4.807
2022-06-18 11:20:36.778944492,1008.2,1008.1,1008.2,18.33,4.807
2022-06-18 11:20:36.802942276,1008.2,1008.1,1008.2,26.43,4.807
2022-06-18 11:20:36.830037355,1008.2,1008.1,1008.2,26.43,4.072
2022-06-18 11:20:36.854234457,1008.2,1008.1,1008.2,37.199,4.072
2022-06-18 11:20:36.879517794,1008.2,1008.1,1008.2,44.399,4.072
2022-06-18 11:20:36.904201746,1008.2,1008.1,1008.2,44.499,4.072
2022-06-18 11:20:36.930644274,1008.2,1008.1,1008.2,33.73,4.072
2022-06-18 11:20:37.006833076,1008.2,1008.1,1008.2,33.63,4.072
2022-06-18 11:20:37.027887583,1008.2,1008.1,1008.2,33.63,13.593
2022-06-18 11:20:37.051839590,1008.2,1008.1,1008.2,25.53,13.593
2022-06-18 11:20:37.082497358,1008.2,1008.1,1008.2,25.53,11.093
2022-06-18 11:20:37.155906677,1008.2,1008.1,1008.2,12.769,11.093
2022-06-18 11:20:37.233931065,1008.2,1008.1,1008.2,11.123,11.093
2022-06-18 11:20:37.284842014,1008.2,1008.1,1008.2,11.123,10.545
2022-06-18 11:20:37.457711458,1008.2,1008.1,1008.2,11.123,12.362
2022-06-18 11:20:37.485458851,1008.2,1008.1,1008.2,11.132,21.477
2022-06-18 11:20:37.510142803,1008.2,1008.1,1008.2,11.132,25.471
2022-06-18 11:20:37.562403679,1008.2,1008.1,1008.2,2.017,25.465
2022-06-18 11:20:37.590035439,1008.2,1008.1,1008.2,2.017,29.459
2022-06-18 11:20:37.644769430,1008.2,1008.1,1008.2,2.017,41.759
2022-06-18 11:20:37.665792704,1008.2,1008.1,1008.2,2.017,42.259
2022-06-18 11:20:37.723227024,1008.2,1008.1,1008.2,2.017,39.352
2022-06-18 11:20:37.855942488,1008.2,1008.1,1008.2,2.043,39.352
2022-06-18 11:20:37.906594992,1008.1,1008.1,1008.2,2.04,39.352
2022-06-18 11:20:38.224308252,1008.1,1008.1,1008.2,2.04,39.362
2022-06-18 11:20:38.372065306,1008.3,1008.1,1008.3,2.04,38.827
2022-06-18 11:20:38.410959005,1008.3,1008.1,1008.3,0.043,47.337
2022-06-18 11:20:38.434950352,1008.3,1008.1,1008.3,0.017,47.337
2022-06-18 11:20:38.460619450,1008.3,1008.1,1008.2,5.176,24.197
2022-06-18 11:20:38.485440254,1008.3,1008.1,1008.2,7.176,35.396
2022-06-18 11:20:38.514390707,1008.1,1008.1,1008.2,7.133,35.396
2022-06-18 11:20:38.550858259,1008.1,1008.1,1008.2,7.133,48.209
2022-06-18 11:20:38.748602390,1008.1,1008.1,1008.2,7.133,48.709
2022-06-18 11:20:38.923321486,1008.1,1008.1,1008.2,7.133,50.693
2022-06-18 11:20:39.000844240,1008.1,1008.1,1008.2,7.133,36.478
2022-06-18 11:20:39.051590443,1008.1,1008.1,1008.2,23.448,23.665
2022-06-18 11:20:39.072225332,1008.1,1008.1,1008.2,25.094,23.665
2022-06-18 11:20:39.124434233,1008.1,1008.1,1008.2,34.026,23.665
2022-06-18 11:20:39.148078918,1008.1,1008.1,1008.2,34.026,23.465
2022-06-18 11:20:39.319650650,1008.1,1008.1,1008.2,23.265,23.465
2022-06-18 11:20:39.461840630,1008.1,1008.1,1008.2,23.269,23.465
2022-06-18 11:20:39.513914108,1008.1,1008.1,1008.2,23.269,23.469
2022-06-18 11:20:39.612092972,1008.1,1008.1,1008.2,24.915,23.469
2022-06-18 11:20:39.763109207,1008.1,1008.1,1008.2,24.915,17.908
2022-06-18 11:20:39.987278938,1008.1,1008.1,1008.2,24.968,17.908
2022-06-18 11:20:40.011612415,1008.1,1008.1,1008.2,24.968,18.408
2022-06-18 11:20:40.164806366,1008.1,1008.1,1008.2,16.036,18.408
2022-06-18 11:20:40.266322373,1008.1,1008.1,1008.2,23.864,18.408
2022-06-18 11:20:40.311847448,1008.1,1008.1,1008.2,22.218,18.408
2022-06-18 11:20:40.451328039,1008.1,1008.1,1008.2,22.165,18.408
2022-06-18 11:20:40.476404190,1008.1,1008.1,1008.2,22.165,20.508
2022-06-18 11:20:40.627707243,1008.1,1008.1,1008.2,23.811,20.508
2022-06-18 11:20:40.801666498,1008.1,1008.1,1008.2,22.165,20.508
2022-06-18 11:20:40.929060698,1008.1,1008.1,1008.2,22.175,20.508
2022-06-18 11:20:41.077321768,1008.1,1008.1,1008.2,23.821,20.508
2022-06-18 11:20:41.152431726,1008.1,1008.1,1008.2,23.821,30.123
2022-06-18 11:20:41.178546429,1008.1,1008.1,1008.2,23.821,21.008
2022-06-18 11:20:41.227989912,1008.1,1008.1,1008.2,23.771,21.008
2022-06-18 11:20:41.281661987,1008.1,1008.1,1008.2,15.943,21.008
2022-06-18 11:20:41.381938934,1008.1,1008.1,1008.2,23.099,21.008
2022-06-18 11:20:41.637289047,1008.1,1008.1,1008.2,32.214,18.908
2022-06-18 11:20:41.663065195,1008.1,1008.1,1008.2,38.214,13.009
2022-06-18 11:20:41.687568665,1008.1,1008.1,1008.2,49.314,13.009
2022-06-18 11:20:41.710085630,1008.1,1008.1,1008.2,55.833,13.009
2022-06-18 11:20:41.736073971,1008.1,1008.1,1008.2,55.833,3.488
2022-06-18 11:20:41.760028839,1008.1,1008.1,1008.2,55.833,1.504
2022-06-18 11:20:41.843201637,1008.1,1008.1,1008.2,55.933,1.504
2022-06-18 11:20:41.859850168,1008.1,1008.1,1008.2,46.818,1.504
2022-06-18 11:20:41.885083675,1008.1,1008.1,1008.2,46.818,10.619
2022-06-18 11:20:41.908760786,1008.1,1008.1,1008.2,46.818,1.504
2022-06-18 11:20:42.008785009,1008.1,1008.1,1008.2,45.172,1.504
2022-06-18 11:20:42.035818815,1008.1,1008.1,1008.2,40.072,1.504
2022-06-18 11:20:42.061909199,1008.1,1008.1,1008.2,34.072,1.504
2022-06-18 11:20:42.087435722,1008.1,1008.1,1008.2,35.467,16.924
2022-06-18 11:20:42.110447168,1008.1,1008.1,1008.2,29.467,31.522
2022-06-18 11:20:42.137394905,1008.1,1008.1,1008.2,21.453,31.6
2022-06-18 11:20:42.160754204,1008.1,1008.1,1008.2,21.453,22.485
2022-06-18 11:20:42.236580133,1008.1,1008.1,1008.2,23.099,22.485
2022-06-18 11:20:42.258782625,1008.1,1008.1,1008.2,23.099,24.469
2022-06-18 11:20:42.286758900,1008.1,1008.1,1008.2,35.099,24.469
2022-06-18 11:20:42.321329594,1008.1,1008.1,1008.2,35.099,24.969
2022-06-18 11:20:42.443121910,1008.1,1008.1,1008.2,35.099,22.985
2022-06-18 11:20:42.467960358,1008.1,1008.1,1008.2,29.099,22.985
2022-06-18 11:20:42.493911982,1008.1,1008.1,1008.2,29.099,17.424
2022-06-18 11:20:42.516519069,1008.1,1008.1,1008.2,29.099,11.525
2022-06-18 11:20:42.766917467,1008.1,1008.1,1008.2,29.109,11.525
2022-06-18 11:20:42.793763161,1008.1,1008.1,1008.2,29.099,11.525
2022-06-18 11:20:43.166616917,1008.1,1008.1,1008.2,29.109,11.525
2022-06-18 11:20:43.243130207,1008.1,1008.1,1008.2,29.099,11.525
2022-06-18 11:20:43.405073881,1008.1,1008.1,1008.2,21.933,11.525
2022-06-18 11:20:43.457878828,1008.1,1008.1,1008.2,21.933,12.025
2022-06-18 11:20:43.479909182,1008.1,1008.1,1008.2,37.655,12.025
2022-06-18 11:20:43.762356043,1008.1,1008.1,1008.2,37.665,12.025
2022-06-18 11:20:43.857773781,1008.1,1008.1,1008.2,37.665,2.504
2022-06-18 11:20:43.881662607,1008.1,1008.1,1008.2,42.765,2.504
2022-06-18 11:20:43.912529230,1008.2,1008.1,1008.3,55.881,8.59
2022-06-18 11:20:43.948157549,1008.2,1008.2,1008.3,6.0,8.59
2022-06-18 11:20:43.975026846,1008.2,1008.2,1008.3,16.732,8.59
2022-06-18 11:20:43.999274492,1008.2,1008.2,1008.3,66.502,8.59
2022-06-18 11:20:44.048139095,1008.2,1008.2,1008.3,62.148,8.59
2022-06-18 11:20:44.070545435,1008.2,1008.2,1008.3,62.158,8.59
2022-06-18 11:20:44.095386028,1008.2,1008.2,1008.3,64.158,8.59
2022-06-18 11:20:44.162362337,1008.2,1008.2,1008.3,70.755,8.59
2022-06-18 11:20:44.232302427,1008.2,1008.2,1008.3,75.511,8.59
2022-06-18 11:20:44.258253336,1008.2,1008.2,1008.3,69.611,8.59
2022-06-18 11:20:44.334721088,1008.4,1008.4,1008.5,12.0,28.411
2022-06-18 11:20:44.375165224,1008.4,1008.4,1008.5,35.2,1.135
2022-06-18 11:20:44.403182268,1008.4,1008.4,1008.5,49.415,1.135
2022-06-18 11:20:44.422076225,1008.4,1008.4,1008.5,41.809,0.3
2022-06-18 11:20:44.461894035,1008.4,1008.4,1008.5,51.455,9.337
2022-06-18 11:20:44.502907275,1008.4,1008.4,1008.5,13.5,9.137
2022-06-18 11:20:44.615932941,1007.8,1007.8,1008.0,0.705,6.0
2022-06-18 11:20:44.771896124,1007.9,1007.9,1008.0,0.065,10.0
2022-06-18 11:20:44.855003595,1007.7,1007.7,1007.8,2.009,11.037
2022-06-18 11:20:44.928999186,1007.0,1007.0,1007.8,74.241,42.507
2022-06-18 11:20:44.992401600,1007.0,1007.3,1007.4,0.41,10.0
2022-06-18 11:20:45.061476946,1007.0,1007.7,1007.8,6.0,62.229
2022-06-18 11:20:45.086078644,1007.0,1007.7,1007.8,6.0,49.429
2022-06-18 11:20:45.113433838,1007.0,1007.4,1007.8,12.3,26.807
2022-06-18 11:20:45.143410921,1007.0,1007.4,1007.5,12.3,6.0
2022-06-18 11:20:45.187197685,1007.0,1007.7,1007.8,3.994,21.464
2022-06-18 11:20:45.216201782,1007.0,1007.7,1007.8,24.975,9.364
2022-06-18 11:20:45.239070415,1007.0,1007.7,1007.8,54.171,7.261
2022-06-18 11:20:45.261140107,1007.0,1007.7,1007.8,54.171,26.198
2022-06-18 11:20:45.287705660,1007.0,1007.7,1007.8,54.171,21.037
2022-06-18 11:20:45.329908371,1007.0,1007.7,1007.8,62.477,13.14
2022-06-18 11:20:45.351933002,1007.0,1007.7,1007.8,67.637,13.14
2022-06-18 11:20:45.382112503,1007.8,1007.7,1007.9,67.637,26.115
2022-06-18 11:20:45.411104202,1007.8,1007.7,1007.9,31.088,17.0
2022-06-18 11:20:45.435418129,1007.8,1007.8,1007.9,21.73,17.0
2022-06-18 11:20:45.460140228,1007.8,1007.8,1007.9,59.159,17.0
2022-06-18 11:20:45.485394716,1007.8,1007.8,1007.9,76.615,17.0
2022-06-18 11:20:45.510848999,1007.8,1007.8,1007.9,67.5,17.0
2022-06-18 11:20:45.536896706,1007.8,1007.8,1007.9,67.0,17.0
2022-06-18 11:20:45.611111164,1007.8,1007.8,1007.9,65.0,17.0
2022-06-18 11:20:45.633540392,1007.8,1007.8,1007.9,65.0,17.001
2022-06-18 11:20:45.683114052,1007.8,1007.8,1007.9,68.994,17.001
2022-06-18 11:20:45.861777306,1007.8,1007.8,1007.9,68.994,17.14
2022-06-18 11:20:45.912305355,1007.8,1007.8,1007.9,70.64,17.14
2022-06-18 11:20:45.934517860,1007.8,1007.8,1007.9,70.64,17.24
2022-06-18 11:20:46.160801172,1007.8,1007.8,1007.9,70.64,17.241
2022-06-18 11:20:46.213337660,1007.8,1007.8,1007.9,64.33,17.241
2022-06-18 11:20:46.319734573,1007.8,1007.8,1007.9,75.174,17.241
2022-06-18 11:20:46.446814537,1007.8,1007.8,1007.9,75.174,17.249
2022-06-18 11:20:46.592960596,1007.8,1007.8,1007.9,75.174,17.75
2022-06-18 11:20:46.942084789,1007.8,1007.8,1007.9,71.18,17.75
2022-06-18 11:20:47.033328295,1007.9,1007.8,1007.9,71.18,12.69
2022-06-18 11:20:47.092135668,1008.0,1008.0,1008.1,20.057,0.001
2022-06-18 11:20:47.162508249,1008.2,1007.9,1008.2,13.549,11.993
2022-06-18 11:20:47.217504025,1008.2,1008.1,1008.2,31.47,11.864
2022-06-18 11:20:47.253330946,1008.2,1008.1,1008.2,101.614,0.584
2022-06-18 11:20:47.340771675,1008.2,1008.1,1008.2,111.566,0.584
2022-06-18 11:20:47.462001562,1008.2,1008.1,1008.2,113.566,9.621
2022-06-18 11:20:47.485321283,1008.2,1008.1,1008.2,113.566,9.037
2022-06-18 11:20:47.512893915,1008.2,1008.1,1008.2,60.525,0.1
2022-06-18 11:20:47.535819530,1008.2,1008.1,1008.2,56.531,0.1
2022-06-18 11:20:47.659201622,1008.2,1008.1,1008.2,56.531,0.6
2022-06-18 11:20:47.689298868,1008.2,1008.1,1008.2,60.525,0.6
2022-06-18 11:20:47.707649469,1008.2,1008.1,1008.2,51.41,0.6
2022-06-18 11:20:47.787137508,1008.2,1008.1,1008.2,56.019,15.198
2022-06-18 11:20:47.810632944,1008.2,1008.1,1008.2,56.019,30.618
2022-06-18 11:20:47.859635353,1008.2,1008.1,1008.2,47.416,30.618
2022-06-18 11:20:48.008764744,1008.2,1008.1,1008.2,51.41,30.618
2022-06-18 11:20:48.059479713,1008.2,1008.1,1008.2,56.021,30.618
2022-06-18 11:20:48.209328890,1008.2,1008.1,1008.2,60.015,30.618
2022-06-18 11:20:48.262426853,1008.2,1008.1,1008.2,60.015,30.836
2022-06-18 11:20:48.494323492,1008.2,1008.1,1008.2,69.988,30.836
2022-06-18 11:20:48.565402508,1008.2,1008.1,1008.2,75.566,30.836
2022-06-18 11:20:48.841789722,1008.2,1008.1,1008.2,75.566,31.336
2022-06-18 11:20:48.990461111,1008.2,1008.1,1008.2,75.566,21.815
2022-06-18 11:20:49.019480228,1008.2,1008.1,1008.2,75.566,16.254
2022-06-18 11:20:49.052086115,1008.2,1008.1,1008.3,75.566,5.541
2022-06-18 11:20:49.094234228,1008.2,1008.1,1008.3,94.569,5.541
2022-06-18 11:20:49.115740061,1008.2,1008.2,1008.3,7.949,5.541
2022-06-18 11:20:49.142831087,1008.2,1008.2,1008.3,55.28,5.541
2022-06-18 11:20:49.166191101,1008.2,1008.2,1008.3,58.148,0.086
2022-06-18 11:20:49.189257622,1008.2,1008.2,1008.3,58.148,9.123
2022-06-18 11:20:49.240207195,1008.2,1008.2,1008.3,58.148,15.022
2022-06-18 11:20:49.323807478,1008.2,1008.2,1008.3,58.148,14.937
2022-06-18 11:20:49.398748636,1008.2,1008.2,1008.3,58.148,15.274
2022-06-18 11:20:49.421987057,1008.2,1008.2,1008.3,58.148,26.033
2022-06-18 11:20:49.474201202,1008.2,1008.2,1008.3,54.502,26.033
2022-06-18 11:20:49.500113487,1008.2,1008.2,1008.3,26.273,26.033
2022-06-18 11:20:49.550501347,1008.2,1008.2,1008.3,17.158,47.697
2022-06-18 11:20:49.579489946,1008.2,1008.2,1008.3,17.16,36.292
2022-06-18 11:20:49.599158287,1008.2,1008.2,1008.3,15.543,36.292
2022-06-18 11:20:49.651293755,1008.2,1008.2,1008.3,9.202,36.292
2022-06-18 11:20:49.724062443,1008.2,1008.2,1008.3,9.354,36.292
2022-06-18 11:20:49.901352406,1008.2,1008.2,1008.3,9.37,36.292
2022-06-18 11:20:49.923862457,1008.2,1008.2,1008.3,11.016,36.292
2022-06-18 11:20:50.049956560,1008.2,1008.2,1008.3,9.37,36.292
2022-06-18 11:20:50.073423386,1008.2,1008.2,1008.3,9.37,36.792
2022-06-18 11:20:50.100276232,1008.2,1008.2,1008.3,9.37,48.746
2022-06-18 11:20:50.124200821,1008.2,1008.2,1008.3,9.368,31.833
2022-06-18 11:20:50.151195049,1008.2,1008.2,1008.3,9.393,21.074
2022-06-18 11:20:50.201146841,1008.2,1008.2,1008.3,9.747,21.074
2022-06-18 11:20:50.222728014,1008.2,1008.2,1008.3,9.747,31.833
2022-06-18 11:20:50.249796867,1008.2,1008.2,1008.3,12.075,31.833
2022-06-18 11:20:50.315869093,1008.2,1008.2,1008.3,13.721,31.833
2022-06-18 11:20:50.428931475,1008.2,1008.2,1008.3,13.721,31.596
2022-06-18 11:20:50.530825377,1008.2,1008.2,1008.3,12.075,31.834
2022-06-18 11:20:50.629027605,1008.2,1008.2,1008.3,27.146,31.834
2022-06-18 11:20:50.655040741,1008.2,1008.2,1008.3,27.146,31.634
2022-06-18 11:20:50.855177641,1008.2,1008.2,1008.3,28.792,31.634
2022-06-18 11:20:50.905316353,1008.2,1008.2,1008.3,28.792,33.618
2022-06-18 11:20:50.933247328,1008.2,1008.2,1008.3,27.028,33.618
2022-06-18 11:20:51.026755571,1008.2,1008.1,1008.3,10.145,33.618
2022-06-18 11:20:51.059324980,1008.2,1008.0,1008.1,14.536,6.0
2022-06-18 11:20:51.085674047,1008.2,1008.0,1008.2,14.536,9.818
2022-06-18 11:20:51.109872818,1008.2,1008.0,1008.2,17.851,16.315
2022-06-18 11:20:51.137418032,1008.2,1008.0,1008.1,7.421,42.945
2022-06-18 11:20:51.160052061,1008.2,1008.0,1008.1,2.0,30.096
